"Algeria2005-2014","Andorra2005-2014","Argentina2005-2014","Armenia2005-2014","Australia2005-2014","Azerbaijan2005-2014","Bahrain2005-2014","Belarus2005-2014","Brazil2005-2014","Bulgaria2005-2014","Burkina Faso2005-2014","Canada2005-2014","Chile2005-2014","China2005-2014","Colombia2005-2014","Cyprus2005-2014","Ecuador2005-2014","Egypt2005-2014","Estonia2005-2014","Ethiopia2005-2014","Finland2005-2014","France2005-2014","Georgia2005-2014","Germany2005-2014","Ghana2005-2014","Great Britain2005-2014","Guatemala2005-2014","Hong Kong2005-2014","Hungary2005-2014","India2005-2014","Indonesia2005-2014","Iran2005-2014","Iraq2005-2014","Italy2005-2014","Japan2005-2014","Jordan2005-2014","Kazakhstan2005-2014","Kuwait2005-2014","Kyrgyzstan2005-2014","Lebanon2005-2014","Libya2005-2014","Malaysia2005-2014","Mali2005-2014","Mexico2005-2014","Moldova2005-2014","Morocco2005-2014","Netherlands2005-2014","New Zealand2005-2014","Nigeria2005-2014","Norway2005-2014","Pakistan2005-2014","Palestine2005-2014","Peru2005-2014","Philippines2005-2014","Poland2005-2014","Qatar2005-2014","Romania2005-2014","Russia2005-2014","Rwanda2005-2014","Serbia and Montenegro2005-2014","Singapore2005-2014","Slovenia2005-2014","South Africa2005-2014","South Korea2005-2014","Spain2005-2014","Sweden2005-2014","Switzerland2005-2014","Taiwan2005-2014","Thailand2005-2014","Trinidad and Tobago2005-2014","Tunisia2005-2014","Turkey2005-2014","Ukraine2005-2014","United States2005-2014","Uruguay2005-2014","Uzbekistan2005-2014","Viet Nam2005-2014","Yemen2005-2014","Zambia2005-2014","Zimbabwe2005-2014"
0.0359635192853784,0.154512973039486,0.0764197638934771,0.108938338973493,0.118309777062646,0.160052562103699,0.128523153176009,0.0912121071517747,0.0704114015567364,0.130930913943893,NA,0.104666917979822,0.0809272620035318,0.138056468010052,0.0741804545650104,0.055863981559624,0.0854188371889383,0.147440970689045,0.103437463730473,0.0391553684497384,0.168697295939027,0.0832079591436047,0.127235336014182,0.179469195062111,0.0660286493973455,0.0889350033477183,0.111873314581491,0.138159104776327,0.164607677536903,0.0539305054634793,0.127340240287102,0.0478086139024679,0.0903047138794966,0.106450777708202,0.195403204343086,0.0838957088478904,0.109753468317545,0.024126559553298,0.115621567560469,0.0856896482254036,0.0519350295583307,0.116264533801307,0.013957341138415,0.0703238387598174,0.123607384492055,0.0448180561104316,0.191073577359316,0.158041014235539,0.0425048041954087,0.173634164699242,0.0472155751096254,0.0360432424903229,0.0628459305872083,0.0740312799443964,0.0837351012238402,0.0539139184551224,0.142618066485938,0.13433918913666,0.0577785522944514,0.0878388628379951,0.0617276730491902,0.0929822031420923,0.0734940008597492,0.125711067913885,0.0784892690511863,0.171807434856008,0.139058107599783,0.124299401242704,0.118961086198356,0.0701789600083045,0.0799275349626603,0.0630816495796314,0.119190021121497,0.113223247291381,0.0997590021986,0.0705670721617298,0.117247967311268,0.0905044196646424,0.042725236151889,0.0476978315920852
0.0723000017528655,0.053936857348331,0.0528243852473036,0.107511174822655,0.0108307657532341,0.129234870031474,0.104345604197796,0.0706363534989544,0.0591578403915541,0.0849888100277471,0.104666917979822,NA,0.0604580973372924,0.0819729395867611,0.0749619749095328,0.0540641055293416,0.100842888580117,0.162619849386148,0.0575564233818045,0.112900016933779,0.0556548007325883,0.0341176643178308,0.142455382674379,0.0524075329175119,0.128774870804981,0.0160856834034705,0.152185244843717,0.0778486505704717,0.109642504778484,0.0641955694495094,0.0941972353509808,0.0767072387978655,0.0812027336819483,0.028748464136807,0.0737152605097837,0.1530609848982,0.097046063032948,0.0512564700572062,0.117248744148937,0.0747958382362738,0.0745690580931406,0.125400945778767,0.103459403133025,0.0654132448628223,0.0690186372614994,0.0978919685360157,0.0352803449937457,0.0696151667245243,0.0977922773053605,0.0615509241289094,0.0827623292783705,0.0588432666052947,0.0877335913765133,0.0958523019080109,0.0438977666982131,0.0837209565342808,0.0858419185887476,0.0833425069486211,0.137613618200394,0.0580557672640886,0.0506425091840959,0.0504085518141219,0.0545582620139583,0.0868498396170359,0.0385389035301101,0.0391623315806405,0.0275011451881715,0.0877647187769106,0.1230355381249,0.0749767370590178,0.114330723533048,0.117675002246471,0.0870149016426967,0.0227677907103298,0.0600143532269234,0.0991888257644838,0.140277199295602,0.137059154449248,0.0737585578167055,0.108923748290967
0.0564073490129092,0.0679628661587896,0.0254137879846148,0.057476572383532,0.0742561519520588,0.0744283564464888,0.110874483611593,0.0621970764871459,0.0216962375634416,0.054703176485811,0.0809272620035318,0.0604580973372924,NA,0.0994859593047155,0.0157024582154696,0.0366921043872657,0.0301258933164517,0.103542193003504,0.0394707153429965,0.102982752771382,0.122921627021081,0.0575665600724277,0.104923662214754,0.0828528121528775,0.0658967850470714,0.0701374059114428,0.0742047541229201,0.117758426892476,0.0578062860344421,0.0645265777732058,0.0906262182931422,0.0373139912175411,0.0635200112005276,0.0656246443393336,0.0835099622388651,0.0972072647514068,0.0648808659156998,0.0678243695447776,0.0814287659823951,0.0586939381855125,0.0524885655380271,0.0714318400198598,0.0763516176543791,0.0215568739481069,0.0439441767093288,0.0381150788154851,0.0862858825636476,0.127174597526878,0.0656711075519222,0.146717050634618,0.047320356629281,0.0380154964429198,0.0222840790192158,0.0484473448791403,0.0277682848732239,0.0804684546845863,0.0471196180548956,0.0505012665662093,0.0727355513627584,0.056062942745689,0.0571292634346026,0.0402210292735981,0.0300934531647222,0.0875952503424012,0.0329142693511135,0.124214498125592,0.0878280627299444,0.0674696565359688,0.0902177097614265,0.0550191765644895,0.0617191807978164,0.0715768879691081,0.0451825794728916,0.0763528923031174,0.0169323695682569,0.0829195023569878,0.0871212175154478,0.106778256336523,0.0496197480741657,0.0480749114516852
0.115348120782382,0.176972934617188,0.105141158841792,0.0754996848135457,0.0927177104106748,0.10006668285954,0.107942874853789,0.0679218822307549,0.0879185718353252,0.10758341453541,0.138056468010052,0.0819729395867611,0.0994859593047155,NA,0.112190782005641,0.0885413549803632,0.144062873706096,0.100170856848029,0.101627136041795,0.106696282998723,0.0924320434737376,0.15109222490553,0.0972437892730193,0.0924618886710935,0.122362382042143,0.14169051114379,0.13072539870266,0.0634329718041976,0.113541408344312,0.0892611698251682,0.108914896546367,0.0624343161174598,0.108017185108644,0.124216798957993,0.0702912697254349,0.0982338695380382,0.0707353349642257,0.128277237746018,0.0986946155784334,0.0834392863548734,0.120848250451947,0.0864595585601839,0.0991304986201045,0.0780422995135044,0.10369384442288,0.0587016096799978,0.118223773484262,0.143757197757608,0.16109884842154,0.129836339963415,0.0844862942745367,0.121154432923731,0.115643413674599,0.0982502875006108,0.0668742476556677,0.124453596790263,0.070627111309051,0.0674348211500723,0.111950104583452,0.132934180072326,0.0506488041480469,0.0944972562826472,0.0768475559691737,0.0531269592014933,0.0991677388727859,0.122700473711292,0.0906579059513844,0.0405626963538002,0.0939105358413207,0.165883877674328,0.0945097947044009,0.0657505191042706,0.089416378948836,0.0853434278144787,0.0962041265248056,0.10293183977219,0.0686752393455511,0.171866042115505,0.133142341482036,0.155074519168083
0.0608547049168539,0.107130241056955,0.0546026803168978,0.0816189060081095,0.0875799231828099,0.117889955870686,0.204101777338134,0.0948685007497819,0.0323506015305916,0.0832543100459925,0.0741804545650104,0.0749619749095328,0.0157024582154696,0.112190782005641,NA,0.0380522216748518,0.0301078927469074,0.0803474805810848,0.0492018404758881,0.125531559963067,0.176563274185535,0.0667791752120644,0.0859107531151859,0.1223470277741,0.054396497482501,0.0765032697345786,0.0703457694155551,0.170223750399455,0.0932787325239586,0.0558044160673119,0.0948606418763201,0.0341267759739004,0.0596965848192889,0.113016876462608,0.110931839350643,0.0669283453301894,0.0904506888611347,0.0722145099587238,0.102743113747719,0.104395764349605,0.0410958495066035,0.0758039133805167,0.0705371408119109,0.00792663710087359,0.0573189974309203,0.0376008492724471,0.104469279743231,0.133524085343893,0.0896470602464898,0.219169418412669,0.0544452221745852,0.0402184619085095,0.0165829856511013,0.0581140672159476,0.0393536186923463,0.0700641821377256,0.0635319783892917,0.0552342874251091,0.0471525571847093,0.0752436513536811,0.0834568574826732,0.0358057024567202,0.038900254809091,0.119656919048892,0.0624876163629859,0.169802649877925,0.145831265978699,0.0765272327861837,0.0624757429649672,0.051554542317957,0.0697777654688554,0.0589434836937894,0.0686303106853458,0.0887910952705321,0.0283897885692651,0.0827426553519936,0.13531264143618,0.105498189555903,0.0605576007452693,0.0608384517497392
0.0511831988726058,0.0985084126704526,0.0466280246040431,0.0644551594498702,0.0553130560385433,0.113997509096706,0.138947691174034,0.0378088665609186,0.0348207378564529,0.0495696715021966,0.055863981559624,0.0540641055293416,0.0366921043872657,0.0885413549803632,0.0380522216748518,NA,0.070019104072489,0.114513571643933,0.0555070284839786,0.0620127646221326,0.117180218653867,0.0584890424112482,0.0719857073724298,0.0797771424684703,0.0766710575734741,0.0756888008447366,0.0839948338258548,0.100621836040658,0.0704632622159377,0.0412610452698209,0.0572214009108612,0.0278661892803948,0.0782415048457023,0.0578448569211434,0.0864523323144214,0.0946897855924575,0.0795558166027044,0.028544164496418,0.0768120770419868,0.0604376058370133,0.0477967209008967,0.0634024364615284,0.0397924113151887,0.0405938773562609,0.0447330518751026,0.0415483885636267,0.0967171335257362,0.100664744468432,0.0466817162521778,0.135517565773249,0.0346044731950697,0.0172591682090347,0.0358605069395785,0.0636987615639756,0.0321317606805264,0.033953402901188,0.054687315401489,0.0595711211286234,0.065313049522774,0.036694239582235,0.0245361399789262,0.0237649415419762,0.0495027183751127,0.0616234763448031,0.0351636559456162,0.0953723351422374,0.0870047332960245,0.05841123078666,0.07329996929429,0.0695373829183272,0.0480660762415235,0.0382133778436634,0.0619701117849449,0.043863985249263,0.0442286940609371,0.0403622303698574,0.0828733208577135,0.0778038964628341,0.0307054659162891,0.0544243768502085
0.0685221809901486,0.129852531204363,0.0560612299746439,0.0370029744214016,0.143384759681022,0.0662840351845278,0.119561625679837,0.0784970691472045,0.0512284990212711,0.0527463267323334,0.0854188371889383,0.100842888580117,0.0301258933164517,0.144062873706096,0.0301078927469074,0.070019104072489,NA,0.0522453280370551,0.05674343448864,0.107860268919799,0.175380151067415,0.0941389566983192,0.102198380115298,0.207230187733555,0.0606552650896181,0.090946015318402,0.0209898903082383,0.181305932425361,0.0645739867678218,0.0905663479629068,0.0993253825773806,0.0320669489134603,0.0969630023409605,0.120774584299062,0.15760730960885,0.0486340269615814,0.0483176406866052,0.0462100850081161,0.0707123287239027,0.0788248623805209,0.0583875808529019,0.0589816708641149,0.0745706876433649,0.0205422746901409,0.051170783235495,0.0303120472690499,0.158089842209685,0.159750989448408,0.087924760961824,0.212913067075698,0.0435390191400797,0.0568776846932065,0.0353434818499299,0.0241131499814651,0.0595529002625517,0.0737224453525566,0.0768906067986492,0.0682048352911618,0.0536039523669912,0.0821972362952661,0.0676281146544027,0.0685719450304467,0.0637584639414869,0.16122177544303,0.0942035545408501,0.234529450656156,0.157004423030439,0.0836267554246337,0.0565603723048447,0.0888619429698153,0.04707318721096,0.070532478856282,0.0577277959368645,0.138982716570767,0.0337948517128911,0.0889889912821745,0.0910201530646316,0.0982055032563937,0.0595118473072924,0.0522092936809761
0.173185931231205,0.330883943120156,0.141397580444572,0.0658057833559384,0.189840589453694,0.100825234998015,0.23146684071253,0.0735553008020971,0.0997429772916696,0.148821614305903,0.147440970689045,0.162619849386148,0.103542193003504,0.100170856848029,0.0803474805810848,0.114513571643933,0.0522453280370551,NA,0.110323129844155,0.155883617501527,0.344822852037481,0.278726736400065,0.0963180571811133,0.178932313440056,0.0803073188126412,0.263749771564094,0.0747757189149312,0.262443245140734,0.14080220993681,0.123280607589607,0.112178773794761,0.0317166539764698,0.104132951530267,0.260473329165038,0.160605164121473,0.0289802966078492,0.0601671068346485,0.0239019649027876,0.0771607506340966,0.19528827646827,0.0944210387330496,0.0565478863353628,0.118004564927518,0.0613331961278902,0.18219303897176,0.0533857225841781,0.240857835874681,0.31010733063664,0.12567629096972,0.394237966207338,0.0976703630004707,0.135213237497674,0.104226372790606,0.0723918843178612,0.111079523461189,0.0669261567361999,0.10473717979317,0.0795050666761077,0.0780373851857154,0.21066477462254,0.0540109544750714,0.152573973216828,0.0898125460509712,0.165133504003192,0.15029554413562,0.298194802248426,0.282630707632996,0.0695112357394444,0.0900868305927971,0.190377551504552,0.0615357629800792,0.0595965992215696,0.106669089795772,0.15907655531366,0.0944302985209184,0.0834515365307056,0.0870180597705803,0.125472496301606,0.122779945797567,0.10299800613368
0.0979267875361426,0.0943890807681291,0.0515857895975936,0.0753483475858619,0.0638758484041096,0.110013299996463,0.149786660630773,0.044775246797165,0.0721818772521713,0.051667513647764,0.103437463730473,0.0575564233818045,0.0394707153429965,0.101627136041795,0.0492018404758881,0.0555070284839786,0.05674343448864,0.110323129844155,NA,0.104759659439231,0.0962426504710782,0.076310277541052,0.0824891410918388,0.108205237695713,0.107801175743053,0.0764921152640034,0.0762408667376661,0.129555687433807,0.0357305599602158,0.0898953013154164,0.0671113775137786,0.0817159970790491,0.0719886402887137,0.0803257700098174,0.0921811794264125,0.0814054578153377,0.0602743896326948,0.0608456506769249,0.0679756405805228,0.097529995009534,0.077644002966715,0.0932940854076722,0.088255572830529,0.0557963002666219,0.0629224956096968,0.0671231992964418,0.0580329227021446,0.0840410553088444,0.0947725395433488,0.120946879318368,0.0592119424125588,0.0548963336550285,0.0771083953501679,0.0799934904832135,0.0337476143582895,0.0834864920023941,0.0811797650737281,0.0460738233766,0.0700916034183083,0.0565302533567315,0.0496369710269697,0.0356294371139697,0.0831058923000973,0.0956891045377196,0.0636765290807871,0.127879730186018,0.0838087695107348,0.0654874503132559,0.0635409773085903,0.1056756989054,0.0711992580522176,0.0883403919522216,0.0383864268753219,0.0679460900030954,0.0270888922610112,0.107406528231311,0.0886100049866747,0.0671656423369077,0.0610028670696225,0.0711556317626871
0.0718141265593626,0.162808454650801,0.0813501155337603,0.0947020268506005,0.127718033889132,0.152393159177055,0.10418398024499,0.0529129864657261,0.0983573890532013,0.102690183820867,0.0391553684497384,0.112900016933779,0.102982752771382,0.106696282998723,0.125531559963067,0.0620127646221326,0.107860268919799,0.155883617501527,0.104759659439231,NA,0.182095855695227,0.115998677471854,0.105894139938634,0.147079820449566,0.106442347162791,0.12981633635914,0.124309090385008,0.0886113696370097,0.150179732407978,0.0844799175112354,0.111665364771817,0.0581274956449544,0.145209005112163,0.095286983127772,0.157966126814839,0.106528214082775,0.0939311742311632,0.0336562095655867,0.0912449849699122,0.0657727558834584,0.0977727923024178,0.117749009556029,0.0286119393724679,0.0976616163177674,0.123691720533858,0.0545318059266458,0.189769445197479,0.159425679925588,0.050738181374256,0.181981176327805,0.0504454284415888,0.0455301077870167,0.0887071056839229,0.0917214296847744,0.0962154467375407,0.0850132756890551,0.126878639745149,0.129031753142198,0.0822468182768904,0.092679511894664,0.0354699981643776,0.103051069500449,0.0934394461080484,0.0784511134578173,0.0716845000837643,0.167417744139447,0.136202774234148,0.111043835602171,0.132075689748756,0.130343274479381,0.0716111464614167,0.068804341964558,0.109377436999293,0.101600565517923,0.104196087951226,0.0925992236661039,0.102058828583209,0.105294857303815,0.048054711557753,0.0642639446601264
0.13413078178926,0.074486117594347,0.126651100007777,0.146495590899713,0.0568248726459142,0.166458668251596,0.156465391728375,0.126569305119926,0.153281007052012,0.127245271777428,0.168697295939027,0.0556548007325883,0.122921627021081,0.0924320434737376,0.176563274185535,0.117180218653867,0.175380151067415,0.344822852037481,0.0962426504710782,0.182095855695227,NA,0.0788433387877468,0.221559135250903,0.101174467091287,0.267001858022738,0.0675156036073191,0.182135475075024,0.120731103490215,0.112842006095945,0.126752870908991,0.1607934000454,0.163786338690905,0.200382626495875,0.0746715072756639,0.125405622089474,0.224465355528106,0.158038724360237,0.143851820886979,0.19101590902846,0.137143483387624,0.185370460961469,0.207320643645698,0.160153648512591,0.173751155068365,0.107223317581538,0.156317866091909,0.0630517723506208,0.091651800534517,0.226046993397465,0.0311743968358194,0.139078504795684,0.136636319426437,0.210531544541965,0.153554216451684,0.0822917904877851,0.135810759630637,0.157732473070812,0.172330431259675,0.221799387551647,0.0973531875204146,0.132733203406164,0.0803935896930478,0.18404355089888,0.114849332236475,0.115496313464132,0.0489144239004131,0.0251741502126683,0.110953015756875,0.186755052337851,0.164004091678346,0.182516687476337,0.196470820564369,0.140958289078781,0.0951629623827469,0.125771836122243,0.171025930385129,0.153917109646669,0.182230478354551,0.143070576979574,0.220975307628047
0.0682484619613642,0.0432285158083248,0.0731127320500037,0.116038334962649,0.059056779358459,0.136431644557197,0.0965153889122316,0.107475936614132,0.0603345597614197,0.0997952876708317,0.0832079591436047,0.0341176643178308,0.0575665600724277,0.15109222490553,0.0667791752120644,0.0584890424112482,0.0941389566983192,0.278726736400065,0.076310277541052,0.115998677471854,0.0788433387877468,NA,0.17460504177917,0.129447188856148,0.20268435276496,0.026436062481635,0.113031540529716,0.142527036673439,0.106832676282195,0.0520894006955569,0.18675935000378,0.0795092919723234,0.141099311665693,0.0235235754315993,0.132367140874338,0.189133995606412,0.134351867654106,0.0663789652558352,0.164842432494646,0.0742110149390588,0.100105454008811,0.172869891243718,0.0998890552024648,0.0812991089718719,0.0812244735576636,0.0940999321633757,0.0921350582977252,0.0758492623141744,0.128732607415608,0.102217117481504,0.092934663708328,0.0700578587022648,0.0883217891295067,0.0959256817072816,0.062604756927509,0.104465396988012,0.163543949415749,0.149870897843276,0.118388898841438,0.0705783077579243,0.0914315086313287,0.0363497642817387,0.0966173810792206,0.128911379460676,0.0361170503821616,0.101735497490482,0.0502755931684572,0.126232061316664,0.156176770221147,0.103475978893328,0.131345754595817,0.149614304376795,0.135462007946223,0.0864036922342762,0.062722075569012,0.130911408121861,0.177538349287065,0.163304115018058,0.083409512845732,0.128040426192803
0.12228321119561,0.206094079747061,0.145367261181672,0.0366833483082977,0.154253296765953,0.0708164186960438,0.196667813153605,0.0433954876852364,0.108570718516934,0.135790780737397,0.127235336014182,0.142455382674379,0.104923662214754,0.0972437892730193,0.0859107531151859,0.0719857073724298,0.102198380115298,0.0963180571811133,0.0824891410918388,0.105894139938634,0.221559135250903,0.17460504177917,NA,0.139293652642432,0.13432790660184,0.202251183801322,0.12651178351062,0.123965254513221,0.136217454852554,0.106386867973268,0.114097897662074,0.0698729388806454,0.0808719770521377,0.161143485709415,0.130235438775377,0.0927939395294583,0.0478460552028511,0.084053097065526,0.0391643871851755,0.0978617521213869,0.0552711450934909,0.0562134311157958,0.0764619268497457,0.0962555246727376,0.117346127499248,0.0614769111935564,0.173261092588986,0.217921728554975,0.0913538986419159,0.254827453590892,0.0754717772020644,0.0632219985422064,0.0938210471122807,0.065000702185125,0.0781876051514497,0.0566044779296144,0.0812931749271155,0.0621591130195567,0.0995984198751664,0.111085775827008,0.0394894920123481,0.119469099106026,0.112527009818473,0.0765453306745583,0.123050091957633,0.206620701074005,0.17576717954397,0.0693598006312757,0.0964723436125583,0.182261280624414,0.0378905090235329,0.0427847806279373,0.0808289564475754,0.122891399188791,0.126356259353868,0.0412311709599267,0.0977726194973608,0.0819424451876797,0.125472682556952,0.0849994315113205
0.160629755152195,0.0543402893252291,0.0740719823391015,0.145920127430578,0.0514643099067198,0.167342436199281,0.131807166619607,0.068058499614256,0.0821606925311926,0.108244628219646,0.179469195062111,0.0524075329175119,0.0828528121528775,0.0924618886710935,0.1223470277741,0.0797771424684703,0.207230187733555,0.178932313440056,0.108205237695713,0.147079820449566,0.101174467091287,0.129447188856148,0.139293652642432,NA,0.151810146912441,0.141044828795757,0.214806970346943,0.0563954646550503,0.103239483520834,0.102275758885313,0.125167580368598,0.0962501267692322,0.104470226918663,0.064850927952306,0.0623820646333381,0.202340118600509,0.146953105138501,0.204279356588509,0.160926158281971,0.0943243965438294,0.140385531127191,0.136182197621998,0.157868760170362,0.100807861901185,0.0851392203764485,0.11871353076946,0.0319825173754948,0.0974174249260338,0.146464179558163,0.0932372589047477,0.147026146320182,0.119556600343448,0.12993390687118,0.170653578487092,0.0636870574583646,0.176932384650666,0.0638152953882598,0.081894229180946,0.159120784029867,0.085449521596757,0.0790764699108448,0.0565195064628249,0.066747697549472,0.0578700005934184,0.0379886539530934,0.0595816489074729,0.0376041788552035,0.0932160945755239,0.148414639684484,0.11458460259074,0.170403902860205,0.133259972608982,0.0793581392635944,0.0387764481658688,0.0910842926180018,0.144473136422842,0.167225545279356,0.226792983769645,0.114242922660523,0.155385376824515
0.0786907584565934,0.220199671847916,0.0623720227817033,0.0927719583538291,0.130889838376124,0.152553148121317,0.219418339702768,0.117656707716656,0.0630482477863707,0.118880398724914,0.0660286493973455,0.128774870804981,0.0658967850470714,0.122362382042143,0.054396497482501,0.0766710575734741,0.0606552650896181,0.0803073188126412,0.107801175743053,0.106442347162791,0.267001858022738,0.20268435276496,0.13432790660184,0.151810146912441,NA,0.163097299931553,0.105211963493587,0.161072930213018,0.15016408588846,0.107404835318356,0.083268710168175,0.0643934555147459,0.0642943427990288,0.211111917672672,0.152953181246277,0.0703506500655006,0.0977660887042449,0.0733896307067569,0.0896592055681618,0.118862042750614,0.0428925578500213,0.0805856051736829,0.0648973217248474,0.0460312318987061,0.116565950842233,0.050927569069195,0.180071117963073,0.202323267512976,0.0516187975767188,0.268307555574052,0.0582632108062592,0.0560423159008345,0.0478336047246936,0.0664497114361587,0.0799191080318877,0.0857155969212973,0.0759023396839007,0.0638552224457805,0.059382267778137,0.114612902054705,0.0886561010385493,0.103766428369968,0.0619541261031296,0.149858646190797,0.101606290829073,0.216975706133217,0.218971739373888,0.0969261830513723,0.0923821508222448,0.0574088925781717,0.0622223032339245,0.0706537573976435,0.0815548237540306,0.116494172745751,0.0802704561213347,0.0857641725543935,0.119799589872084,0.0725070913401549,0.0438653445796772,0.0214480387461493
0.0504102380008565,0.066131841195898,0.0576821325880697,0.113388592717965,0.0390148894717473,0.137944897296177,0.0960389136103914,0.11778266050033,0.0659057093780001,0.0872965259656469,0.0889350033477183,0.0160856834034705,0.0701374059114428,0.14169051114379,0.0765032697345786,0.0756888008447366,0.090946015318402,0.263749771564094,0.0764921152640034,0.12981633635914,0.0675156036073191,0.026436062481635,0.202251183801322,0.141044828795757,0.163097299931553,NA,0.114532505287464,0.125475256028316,0.108448563654205,0.0470997875688093,0.161471234861344,0.106356859098584,0.110994859177421,0.049083377172211,0.145268125268473,0.186567586752716,0.122790115051078,0.0376872501321273,0.150651158771958,0.0698911043843306,0.0811881399240731,0.171090776952033,0.113301381748483,0.0860799884255981,0.0689677092278305,0.101378369557763,0.0809273368952359,0.0492139223666863,0.108538242877475,0.0827919867188166,0.0816471682695315,0.0636180368468547,0.10049453897106,0.0898720091071497,0.0658751663179794,0.0953496231805286,0.144007208449062,0.133112865701511,0.118360111170339,0.0583640769090377,0.0870917338428809,0.0389902020685977,0.061888005376573,0.157853493935953,0.0526405992620201,0.0909300555884234,0.0560381877695689,0.136636155165904,0.13012161004281,0.07310213898177,0.123135202325193,0.160436543785967,0.123283081382047,0.0633114751800808,0.0740058173792732,0.129727247004837,0.173549633587808,0.139041938307977,0.0741211313023356,0.111666785461648
0.0605249804717995,0.178451448222397,0.0959254405064761,0.0284417830134264,0.176985684958217,0.0443329182060532,0.0924622814319459,0.0578694004911148,0.091020555024821,0.100123375052292,0.111873314581491,0.152185244843717,0.0742047541229201,0.13072539870266,0.0703457694155551,0.0839948338258548,0.0209898903082383,0.0747757189149312,0.0762408667376661,0.124309090385008,0.182135475075024,0.113031540529716,0.12651178351062,0.214806970346943,0.105211963493587,0.114532505287464,NA,0.148969938654701,0.0925253147572793,0.10286346102468,0.137991246287466,0.0715397380087571,0.100236567837047,0.1439625450255,0.169273179687222,0.0765906598675713,0.0273413876887813,0.0242411170503376,0.0443003179683903,0.0704382150945541,0.06079273343909,0.0616826898237452,0.0885120342418082,0.0736038094649994,0.09896380427685,0.052739984020973,0.191467830111933,0.13822413391447,0.0502627155613545,0.22708130773111,0.0350642127617772,0.0495720722440185,0.0554743311696309,0.0217117951493291,0.0937160150099174,0.0511902783066899,0.103606277408305,0.0691757018322327,0.0882542541857657,0.115108837994514,0.0372028201094943,0.101563208592916,0.0994233504206259,0.163682145874307,0.118981896924318,0.240113341220348,0.174438090157415,0.096778130401308,0.0822242445413263,0.146023649941244,0.0391181918957803,0.0776483780781659,0.0870233855237115,0.168690415957243,0.0862962072650683,0.0576965472806137,0.0846893250349516,0.0875196546264327,0.100961781091166,0.0515226305953697
0.122441567767834,0.123031136197912,0.0870576442202198,0.11633394919035,0.0929125989753118,0.148011823266443,0.0744691902288677,0.0895340922934819,0.110941503929002,0.108268163220687,0.138159104776327,0.0778486505704717,0.117758426892476,0.0634329718041976,0.170223750399455,0.100621836040658,0.181305932425361,0.262443245140734,0.129555687433807,0.0886113696370097,0.120731103490215,0.142527036673439,0.123965254513221,0.0563954646550503,0.161072930213018,0.125475256028316,0.148969938654701,NA,0.122435762325484,0.0973932647079187,0.151439324161707,0.108613152962366,0.127083701912971,0.0964140844693865,0.0731002532139862,0.205092485784126,0.138384345120935,0.16881727808107,0.143131493506581,0.0543756691725759,0.138448588505573,0.151456107157961,0.114666497096491,0.131924252404813,0.104978715184084,0.0906751268063092,0.103606703540446,0.0749169593962818,0.133642943975232,0.124609849374604,0.112581280856236,0.109243816812012,0.134874254015254,0.140980086091968,0.0899339418171408,0.167007381601104,0.0904808422285427,0.126171890783492,0.144342729586083,0.103441926343159,0.0787486056534521,0.0789632247056769,0.0922634933811762,0.0492978000835782,0.0719525274539986,0.121380587778557,0.0779735249861669,0.104546545368091,0.123276276484137,0.143830232341373,0.136255709459609,0.128825033575015,0.104816813272047,0.0741055335270795,0.128381592526765,0.142826795687496,0.143664445480584,0.175392409061733,0.103911924133756,0.12634118906408
0.115128038354228,0.116522777358295,0.0770738504347909,0.0476316471920842,0.106743707548326,0.049878978894044,0.112763068490226,0.0340617893167448,0.0987724510639889,0.0334395261746725,0.164607677536903,0.109642504778484,0.0578062860344421,0.113541408344312,0.0932787325239586,0.0704632622159377,0.0645739867678218,0.14080220993681,0.0357305599602158,0.150179732407978,0.112842006095945,0.106832676282195,0.136217454852554,0.103239483520834,0.15016408588846,0.108448563654205,0.0925253147572793,0.122435762325484,NA,0.136507308873405,0.107520476034027,0.10208866254311,0.125867224139616,0.0910766650845587,0.083949505042422,0.127533497985059,0.0368490143580375,0.0859115108158198,0.0502469736258286,0.0790542684440454,0.116170806461583,0.0667757078089273,0.136198522067355,0.107413777467624,0.0464946769466818,0.088542558907214,0.101480251905793,0.129091881534445,0.0967267594739956,0.145616588723035,0.0796216558460231,0.0671578473326093,0.100317600427484,0.0717575766878312,0.0658703184818277,0.102829394480634,0.0548345690132069,0.0385028819453093,0.135563243513513,0.0682787822209614,0.0529136817216266,0.0407720122798318,0.11329905877248,0.125941761060843,0.0778716432364421,0.140875287986121,0.102506784677694,0.0581141915969436,0.114128832922283,0.150508541742615,0.0671605641580522,0.134994752493028,0.0407929072989583,0.102111870291543,0.0458447142075341,0.0938170968620818,0.0919756815319175,0.0925740013220753,0.0827699101797843,0.090144433961021
